Time (s),Wind Speed (m/s),Load Variation (MW),Frequency Deviation (Hz),Battery SOC (%)
1384,13.273224822880255,104.52168793237662,1.960599322036912,57.58215420796044
1385,13.105488955638366,104.4987299030598,1.9604598950758767,56.2287560875198
1392,13.004293637949884,103.86533013582653,1.9414577851746104,53.33187036592059
1393,13.834886745305717,104.8545928515095,1.954295193859159,51.14200343286373
1396,13.15172153456628,103.6026817707586,1.9462893627024265,52.84492265978385
1397,13.188675713697393,104.17325178902742,1.953246100147202,54.84368930602081
1398,13.673514041356317,106.26772622476057,1.9892006886608005,51.1463668999866
1400,12.459636714429212,104.055834735372,1.954706143204098,54.39941869087004
1402,14.06114522100938,105.54324287999684,1.967764811346718,52.38780430811627
1405,13.903528694608848,104.49686726635828,1.949613163435783,52.32779949370425
1406,12.66946798109816,106.20496657158094,1.996685150789072,52.19274985664589
1407,13.14628426041557,105.521322365419,1.9817332847159448,56.55557129419626
1408,13.432669907068515,104.37077543686372,1.9467025593326164,55.41424258096686
1410,14.073231515650528,104.99903377073493,1.9601568571896848,53.30671527603311
1411,13.558888465411217,105.53079837774804,1.9806115472885144,56.13312017384055
1412,14.139948205837742,104.12166498941104,1.935695371751092,54.04805563900629
1413,13.694720132779558,104.49438246932796,1.944691112289019,52.34506219018851
1414,13.986524415140106,102.61575964951848,1.9031834937796897,51.74763043251394
1416,12.841056973484694,105.03905169201086,1.9741174823281376,54.99905215504588
1417,13.501072596162157,104.23741798474964,1.95311148462228,54.26764337515108
1418,13.253805345006898,104.90325774354454,1.9697925945352717,51.170563908427695
1419,13.496919973003154,104.81230035474996,1.956571875472312,54.26479983475282
1420,13.909828118595758,103.79768079516732,1.930310299801471,51.77801729122967
1421,13.660883329628176,105.44472414823524,1.958007864119899,49.38891092194369
1423,13.65285192051409,106.4738066396037,1.9938952201852465,51.17792122623169
1425,13.77262886360576,103.88058540118564,1.9456397514511063,54.51634497457216
1426,13.671494027176449,104.1790362258414,1.9532078015482628,53.59318281603261
1427,13.37136984440956,104.77197165081574,1.9644827550859396,53.691529341551146
1429,14.022906681275332,106.19872390706942,1.9792413341863984,53.151075831740734
1430,14.10845192228632,105.09432714168436,1.9635836572070624,51.321591494232806
1432,13.899790090549391,105.7269875904564,1.9746398655678048,50.48345538912457
1433,13.267611472181304,102.2406259390048,1.914653948414768,52.58848114763354
1434,13.89915185352912,105.06574114272443,1.962508299728332,53.01679254011578
1436,13.02065707007112,104.86460881498944,1.958305752738844,49.698913351277625
1437,14.140683897574435,106.8960600209773,1.9974683360580257,52.04161659283781
1438,13.10264345809468,103.9379751132144,1.94881763600384,52.10927797261478
1441,12.620333502720548,105.0362433795192,1.9764282337926689,50.92880080381079
1443,13.831188033187315,104.6640574179016,1.9553532193691263,51.32454115921062
1444,13.812238226114866,104.74550228771308,1.965355631546784,52.30301189932398
1446,12.664059424130755,104.36585210464266,1.9585731459123,52.64462349054944
1450,13.162307392687229,102.93188833509062,1.9213014666412025,48.359767260144345
1451,14.12105043453596,104.79219869184205,1.9555826860609904,51.94176530326293
1452,13.505776897415306,106.20697393697117,1.9900147582244052,51.813717090583786
1453,14.051744506737874,105.66920817992298,1.9734890659598647,54.83495668712158
1454,13.63247400376648,105.6657733253794,1.983251683187989,49.50735327426403
1456,13.793996624161,104.74311847480492,1.9468064565392336,55.19240023244096
1458,12.96386848294494,105.5388313949877,1.986048862236073,49.23659912731448
1462,13.38383222975764,105.63181785856304,1.9834981031250405,49.853778933273865
1464,14.702851557935467,106.4431022620583,1.9785467329599076,52.49985087805554
1465,13.74351051511046,103.64717587123452,1.939583139099648,52.31879577149729
1467,13.468990580687713,104.04056751176807,1.9392026924911705,52.56383485285247
1468,13.996292165795175,105.20406582803771,1.9641976950827689,48.53242263918252
1469,14.222945781615737,103.60562226475444,1.9322078972671943,58.26355136346332
1470,12.679724369474904,105.88880413557106,1.993973289752783,52.86559958530458
1471,13.681238988162148,103.99679560761342,1.936843594385868,51.058270014516914
1472,14.516104386067758,104.91000637768651,1.9547684978959112,51.9250010550775
1475,14.531398783336943,103.3106680634112,1.9256866510347692,53.42851544865352
1477,14.607959107769908,104.55841927291814,1.95045316279447,49.84399002383884
1479,14.067799351905071,103.07496402586013,1.9234823284213685,53.26903317391263
1480,13.3570192169612,103.47055698771096,1.9374373411469377,52.84866809095544
1482,13.66779733835231,103.8575921964655,1.9417411744336144,49.90236406870392
1483,14.51811897948271,102.94523708924189,1.9166038361656024,50.58749227063308
1485,14.445913173773349,102.35966338694983,1.898976046092676,53.48746587973892
1487,14.57891171352686,104.02027183123408,1.924696176882576,52.47014806580987
1488,13.69000759586786,102.45617667651626,1.9144638718477167,55.08042539109479
1489,14.329301160631628,104.1797808786636,1.926930006145352,49.601379327007
1490,13.777257970943143,103.9183658533932,1.946604811567924,53.86802076077728
1491,14.08121211721412,102.87223820390244,1.911973535200293,50.40086412437202
1494,13.967391429543907,103.28471648125044,1.9188947839655093,52.24148465034619
1496,13.724115904265652,103.6988041065523,1.9375368223781373,51.679845948633634
1498,13.317294622629362,104.199272695842,1.9496556410231152,52.63787962916912
1499,13.758858401923328,101.95327300163724,1.9013164305802848,52.79982253911599
1501,14.066102529124592,102.0316451624115,1.9033881577093676,50.99460476677761
1502,13.74322422608492,103.03773159038316,1.922928691875018,49.03869317515386
1504,14.200478365663503,102.93953719467098,1.9123617364444,51.7018289465596
1506,13.58671024696356,103.75144297292208,1.9403201209723289,53.61125468111743
1507,14.48240830002607,104.42327740896089,1.9398469123228743,52.23479850841954
1509,14.15065650066162,101.7732818301738,1.8995010325022448,52.44644821220786
1511,13.934237543055373,101.36702926621328,1.8969394841056533,52.26996296548633
1512,14.448785328628183,102.465817196818,1.9096955142803247,50.1469091814494
1513,13.990707981239048,102.92912788964884,1.9097023791836771,51.03044164059322
1514,14.270052276329256,102.13976295273012,1.901199094033644,52.02130824066313
1515,13.851615971294605,102.59663804030968,1.913326836488778,48.12180201370344
1516,13.300721292323203,101.65289190759816,1.9082643791646907,48.81175078416104
1520,14.36579678368604,101.83227475163228,1.8879662049768555,52.50060795719492
1527,13.835889081983629,102.70035334858234,1.9197358837330785,54.489183604024085
1530,13.341230467192483,101.44320275469052,1.8886993542697363,53.0358959335646
1532,13.808983328796248,100.6715329883922,1.872962108005826,50.69693408073849
1533,13.703520506684653,101.8749945054895,1.896765601459784,49.61766165175804
1534,13.035186489326978,101.21290619073714,1.895100277702202,49.00234122173673
1535,13.753500912162004,101.16961776900848,1.8846685009894373,54.68641065148733
1536,15.106685272373127,102.94508085609212,1.9042946910770029,47.91697140745026
1539,13.57567090074738,101.54990398518557,1.895962090288624,49.18875518965641
1541,13.898059342085956,101.85597868536924,1.905806862704484,48.76539141116262
1543,13.739441313250625,101.50320324375606,1.886408051264428,52.01608170619175
1544,13.61800812743639,101.76564615073433,1.9060152488349704,49.11503598611912
1545,14.19873893662533,100.36588304184654,1.862470678090383,49.80637748383353
1547,13.058565228053547,100.77701847964283,1.8898967689505388,50.764218361348725
1550,14.832323791159842,102.26325693159944,1.8984131319320048,53.34714803078115
1553,14.32697329209585,102.17973373192896,1.89676705411004,48.85607481865474
1554,13.08833317321282,99.65694560370136,1.8707150467691256,49.756358448578254
1557,14.505365963639257,101.32844795912588,1.8851543825992072,46.83961356197061
1558,14.254398030855176,100.39857744689786,1.862672126749492,50.77092390243719
1559,13.866777802794545,99.9423647770301,1.8600654672867252,50.6945418441509
1561,14.261741660401896,100.09901499349108,1.853971631443588,46.54946419530763
1562,13.897623037875556,100.71861771910284,1.8770712170451216,48.259995581266594
1563,14.576553241908654,98.4735710902019,1.8227372881961663,52.20565100459616
1564,13.938036496656837,99.5487269004263,1.8551710186683077,51.304637876659655
1565,13.767227837557511,100.57066650696795,1.875832493873267,51.12765114851013
1566,14.356602354915404,100.2122805109464,1.8529386365085,52.339139431350354
1568,14.07673010022292,99.05140915417252,1.8521804407163376,46.36470130739165
1569,13.938633411585124,99.30401701132791,1.8437043629663736,50.00746497428676
1570,14.29119854358028,100.59090321964258,1.8640738670448915,49.19326760581349
1575,14.525702963546454,99.38361611584509,1.8469852546716263,47.915123773432825
1576,13.866331464755138,99.75190430323626,1.848939658156908,52.047977469413055
1578,14.169193171104956,99.63111939696736,1.8511641347770529,50.85771693124354
1579,14.240670440339604,97.91877130860796,1.8093324838141167,51.50005988159369
1580,14.278448940574654,99.45933268141168,1.854122335769564,50.8573456033871
1582,15.073999682702215,100.4201735249505,1.861297556253536,50.47286614525029
1583,13.520045539495518,99.4542864726738,1.8622149705172888,52.32972723529052
1584,13.970938164127256,99.8767062242657,1.861549334407112,50.07842902036391
1586,14.541683003979848,98.52402731734234,1.8278738124573688,51.06359951623169
1590,13.981327766524885,99.96829471703056,1.857721420775884,48.69382577696747
1593,13.88057193537228,97.90266913600256,1.8161264489994453,47.43907663647576
1595,14.55832974498986,97.74506644197704,1.8101246012201584,48.5548281029988
1597,13.13783850476558,98.72753423555922,1.838046824346102,52.0775380259802
1598,14.554416232850537,98.9086950814424,1.8209025914596744,50.806673070035714
1599,14.068117856578636,99.15553481156516,1.8464192395375552,52.43200757857658
1600,13.864725496167935,97.1582982997186,1.8019154394210288,51.80161904735499
1603,14.354956559758271,98.71986636642534,1.82924866554362,50.728446804372425
1606,14.019137075925782,99.27901665066726,1.8497170874724256,49.02822841687491
1608,14.146988030175802,98.34628945595747,1.8200319210722324,47.258823812756745
1609,13.740103174136324,97.42120516644198,1.817067066253465,45.597908405382086
1611,14.89441788301037,97.26846283356151,1.7993536861162382,46.329313129041225
1612,13.400423170002828,96.96616843495356,1.8031192184130571,51.63675700229497
1614,14.214107934797669,98.19540464682184,1.825060596990809,48.26637042736812
1615,13.932166883643475,98.96798824020227,1.8372467135974595,49.4497798230483
1616,14.073781104821215,96.79716962967838,1.8068473079749583,49.49211050495332
1617,14.228826439743443,97.74030302244078,1.8149334765276603,45.11290507131584
1618,13.776473126309297,99.4733466828143,1.8569706021927104,48.14698101360117
1620,14.269374799559133,96.05919935313156,1.776196154050638,51.13703155302504
1623,14.586860799728546,96.05657535034491,1.7802952035466386,49.31518866860035
1624,13.366724423179267,94.89123047138229,1.7690382676061598,48.24671393208286
1626,14.405946371530378,96.8349590560896,1.786550732204704,48.07500495394455
1631,13.667713916888813,96.86804868416806,1.8078554175429475,48.567050218974025
1632,13.770794567042552,94.67698775290546,1.7544997907829465,48.08087782035989
1634,14.4034249165294,95.64650523124398,1.77070795854371,43.61804225237371
1642,13.879636409720383,96.22202412246276,1.7862021624401274,49.50792070093537
1643,13.200329560349193,95.94049715852908,1.7918078322912914,47.30333008179248
1649,14.089439699760977,95.4509177875799,1.7741615966445716,47.69551838144656
1650,13.974256112872208,96.73871057641271,1.804601288701432,49.81717075323015
1652,13.65347499752983,97.12213565826464,1.8053318869402564,45.28514891110203
1654,13.70572145712789,96.90385772859482,1.8022930655625145,49.30830851093153
1655,14.420959824150245,95.65016803110026,1.7737597928415314,49.49865334259787
1656,14.050186337286238,95.11538749601338,1.7615758133799246,44.96679712779596
1657,13.862766252610369,96.73516534370236,1.791268533306983,46.71771005873801
1658,13.926266570481062,95.19071652338688,1.7654960479118904,49.38305794764717
1659,13.87814564323508,94.64570230795886,1.7511865963865585,48.6640848506627
1660,13.232141047437016,97.5124383466051,1.8229561728943564,44.70234149521638
1662,13.290601815321525,94.3972954380314,1.7601947111520528,50.85725893660483
1665,13.298235133525411,96.61227449518944,1.7942997214152223,45.3683207015761
1669,13.171239352510131,94.73034038117711,1.7607784484967954,46.47651855020489
1670,13.588025383724776,96.37103920057938,1.7888849269092368,49.38040936673917
1671,13.628868520881634,95.69804713685988,1.7750099229037437,47.88513702811269
1672,13.58354951467382,96.01372658406892,1.7811259805761313,45.99421691092734
1677,12.47618220550044,95.64218599193234,1.788567721037314,44.21219609407594
1680,13.75753954416554,95.38633083593508,1.7815605251741131,46.91162765416807
1681,12.928094196034955,94.86673398303572,1.7604535642172965,49.57909251964111
1683,13.758361557434036,96.05827093294052,1.7847587427284617,46.78161556777547
1684,13.114406676521542,96.21332916485169,1.7917876887628832,47.941353550497446
1688,13.817150153933664,96.15980121127733,1.7839291064320375,49.44364249926066
1690,13.530599758959918,96.30388755113133,1.79091315569845,49.87872817211326
1691,13.2305681296395,95.37098812973063,1.7687832238966554,46.9743643757922
1692,13.851561229803202,95.1010432037556,1.7657609370686578,50.64946781046007
1694,14.54966885522662,94.4637387894548,1.7467670744816586,45.992107842756006
1699,12.646489803832155,96.30163700736163,1.7972314721208726,45.07914604184983
1701,14.827314223615126,94.39777941578066,1.731425976837495,47.96605921347936
1702,14.046432091089974,96.91424301346864,1.8019382255457408,51.37959342157416
1703,13.235485505231926,94.67414570029489,1.7705880582800484,46.50061863192377
1706,13.41756337027143,93.80040805233412,1.7494910294555923,47.99610079511943
1710,13.128084685641925,95.74375925298712,1.7886975059753,46.66578828387514
1711,12.486232125822683,92.75714592007802,1.7228210897073073,44.37587084385218
1713,13.074142650180876,95.17269891932702,1.7808804295776757,45.00802352278237
1714,13.197467770074436,94.30604363040294,1.7581311920401606,44.56268211937466
1718,13.638308723529455,95.64304678717578,1.7769411221555722,50.1005556398996
1720,13.265212620098636,93.64957624115932,1.7287664962344285,46.18645101231825
1721,13.149511384067392,95.93860190439425,1.7967066665257794,47.47088914517781
1722,13.875957085188515,92.87497697715644,1.7109442147339264,43.82736518489326
1726,14.822515101210708,95.56157797650148,1.7712758480014388,47.66350298252584
1728,13.389093328645522,95.35895581963794,1.769967860413935,45.59171847527586
1729,14.139415766888732,94.07930032386156,1.733776990974634,45.75166768185444
1730,13.848212043116265,94.33810020690434,1.7417424102187664,49.233740343552206
1731,14.57099331099668,93.66952158365996,1.7258771006483795,47.44629400725695
1732,13.222546424551474,93.65797620173724,1.7402449415200452,47.03689471080399
1737,13.704046964194124,95.06598545876436,1.7619111325615282,49.86387276020385
1738,12.80084312961908,96.25999889352822,1.7965672233728345,48.5469447159835
1739,13.56204988066991,97.2710030538752,1.8015497728458272,47.39223972332376
1740,13.052149306930206,94.5499179685976,1.754472754448143,46.61061193497699
1741,13.96181694635893,94.93875994959753,1.7572638722352998,46.67323634322573
1743,12.603732882938113,93.3446141563762,1.7450546036676424,48.03679236261517
1744,13.89152736678876,95.82052962033296,1.7831241920797667,46.852000577685786
1745,14.127401762003956,95.02791615142002,1.7557935545550372,45.20490226512518
1746,13.070883794787822,94.28874734333078,1.7530972921758274,47.43862160765247
1747,13.1074873526487,95.05397183431268,1.7739406566073916,48.74253152289837
1748,13.42017697515869,93.06545092998196,1.7306362124976422,46.59706829844137
1754,13.143150427433516,95.58659156873976,1.7845527738811926,44.49392032638152
1755,13.823734691440883,94.28977319434486,1.7497410230514276,50.413171043327246
1756,13.43519728889848,95.73254502960476,1.7789749220306357,40.84490357188157
1758,12.71815914891517,95.0829951857137,1.7814955465972546,48.583983938908034
1760,12.90061761792554,95.5467938142484,1.778920820768374,47.0600205969004
1765,12.543902063463422,95.56893095377848,1.778893165217829,44.20099769691777
1768,11.472990328036882,93.92707532410782,1.7601320568569023,50.8729417693376
1770,12.524741961414238,95.70527290389268,1.798242536854146,44.98857037155797
1773,12.821383329780396,94.82701679689416,1.7729934956460256,48.90541192746007
1775,12.639215116737988,95.26679855916576,1.785336120430227,46.234387420238846
1777,13.63428967271,96.65774052736352,1.7944068624712937,48.74317588690902
1780,12.19889322676854,95.33819989022092,1.7884954125132575,48.12392186383906
1782,12.8252769056406,95.78399923144217,1.7885684957390084,45.55859340514999
1783,12.982843567593212,95.31081370832776,1.775154917155572,44.10097833490638
1784,13.409763514095488,96.36755648787027,1.793872018775976,49.02996817142792
1785,12.457022667947076,96.348397307733,1.809598823838794,48.7049063127156
1786,12.665694178061983,95.72896133465578,1.7923322640368369,44.85059505284716
1789,13.148660669056856,93.30626880697992,1.732560218937663,47.00381282567072
1790,12.79778612765504,95.23093333272116,1.776330316154361,44.79346746535638
1791,12.410140364998687,95.3172268502147,1.7783848385126828,45.42600903456373
1793,12.554781384274548,95.07557607787822,1.7825137706863745,47.99753500385346
1794,12.886044179014528,98.3408265779884,1.8342300979246629,47.305357065897525
1795,12.278806972764466,96.60430219254408,1.81598863890244,46.73442223792395
1797,11.888915228878028,96.81208358329395,1.8171608849761185,45.71142790009377
1799,13.194909337553328,97.1315052878671,1.8058143858255904,44.14112197649208
1801,11.291579388865731,96.81561550110024,1.8189545351556269,44.20228747702295
1803,13.613228339860738,97.24576143409304,1.812896211476833,44.94755281414989
1805,13.90191424157734,96.43552109356702,1.784680890454812,44.986398757410406
1806,13.019582970759604,95.79748520547794,1.7822985458974503,47.48511347080056
1807,12.948698558099457,97.02254850460824,1.816594487017344,48.00130370637645
1808,12.927562128469702,95.93859630997773,1.782266099894401,47.971607193575984
1811,12.687306576454883,97.50232994575308,1.826600856308016,44.01080562123771
1817,12.180700323285576,97.2021221908335,1.82436724790736,44.49668614430384
1820,13.045064884891154,95.72015614309214,1.7734585260551412,45.55368913332559
1825,13.49139513730052,96.19878518840252,1.7875609955701848,45.212402171704994
1831,13.210187820106595,97.55294615034614,1.809657168683627,41.66475567702405
1832,12.549349108936047,98.3547297157347,1.8393937211426352,46.64466997713709
1833,13.042388032266627,96.32998795418789,1.798711097512208,43.82142158861584
1834,13.174897897767034,98.19211975756086,1.8220251193122383,44.85282953669448
1835,12.351155750419206,97.31396576545676,1.8170144473085617,45.10153035973396
1839,12.968663717901084,97.13273755243112,1.822117706398121,42.898639146915066
1840,12.446247038256386,99.43545121130308,1.8665836749004605,46.78825195305677
1844,11.41860167227756,98.67482198256236,1.8605460802482807,45.38633745809484
1848,12.977173387408351,98.094930591458,1.831091529873038,42.07336458296851
1850,11.605177133618309,98.60028767137638,1.8549365587490496,43.0418315688221
1851,12.108290023469584,98.2300156827508,1.8469835536761563,41.99381458025097
1858,12.031572274097714,99.31299973848536,1.8615910929701731,44.87431552988165
1859,11.195669449714194,97.87603161778458,1.8520242127292317,45.87656958454674
1860,12.6697391558284,99.39455233917924,1.8594975201259507,44.29594619854663
1862,11.581384131760318,100.63495094481668,1.8953163161174444,46.199357359920704
1864,12.619788842832348,98.22554900317115,1.836867917423952,46.681331031743255
1867,11.238013433253473,98.7758098592691,1.8659027581024312,42.67242161287958
1869,11.95280189695362,98.12689144704149,1.8495755364981217,45.2259332246558
1870,12.505609632491131,101.64417442658716,1.901705564305312,41.29275974347935
1871,12.197868928957249,98.05812748736876,1.8413688820909944,43.11948340800343
1872,11.275174184452004,99.37893708885676,1.876727552256368,43.62738434735373
1876,12.666316411708708,99.69487687690965,1.865435312062864,44.06350821653189
1877,13.063069616620671,99.70245066034478,1.866310460378662,43.08501061717693
1880,11.90722119768925,100.61923122509496,1.901762001288214,44.96283243099599
1882,12.11434903354916,98.76818661999908,1.8548931781101985,46.14984962332593
1883,12.51619076674088,100.74635390151587,1.88562896952799,43.82376425013365
1886,12.124342436748728,99.48963208028827,1.8552565757549204,43.79384482657039
1888,12.257900210385968,100.34092367289742,1.8762424836099263,41.930263075886366
1891,11.323766275904372,100.70223848396284,1.902488411773381,41.42459774563905
1893,11.332468159801651,100.5669947724912,1.8932031496441324,45.24717966437222
1894,11.11024723063667,100.53475303598955,1.9052613783431065,44.76250312682868
1897,11.94621688283713,100.99407502288346,1.907975292508932,42.65703624560788
1901,11.09272300368921,100.7052181036828,1.9016164473558428,41.91142478705463
1902,12.676045008691084,102.39615160678017,1.915817459997925,41.89848658093194
1905,11.408960632660344,101.47953285101494,1.914543667036405,43.47462362593866
1912,12.129689440032225,100.21192710512898,1.8793373120962236,47.654720996788186
1915,11.192978971056764,101.23774542804117,1.916687891693663,43.39970814237524
1916,11.333231607123306,101.11700038469884,1.9086788098884195,46.498989149390816
1918,11.276395621782088,102.00237258505078,1.9334074012006568,43.87971465440085
1919,11.340497124589689,101.28062429306294,1.9118207569469263,43.96407309827643
1921,11.70241333268343,100.96078222744802,1.90514992273303,45.65934224582945
1922,11.525323033119465,101.32924918727232,1.9194409629585685,46.56117418264517
1923,10.96322637962322,101.2696197670945,1.910864329380412,45.73011109792052
1926,11.843496513497442,102.17751252917014,1.9268799053305128,43.22351849366281
1928,11.089942900896595,102.0324121461813,1.9281495636130024,45.64146076270311
1934,11.933449186112211,101.94548741812666,1.9114804963016083,44.0176081101221
1935,11.141091596437716,103.64018666673388,1.9671899216496287,43.905866415421954
1937,11.027987541634973,102.25804678421444,1.9359492465042916,43.71709341113792
1940,11.342074359708588,102.74853136045029,1.9417026337658856,41.96233038103932
1941,11.651440810173746,100.0512047513282,1.8859571787292044,44.36970097661303
1944,12.120090097739553,103.20702791408074,1.9399847295472936,42.21258146488953
1945,10.826652046827332,103.26147345381038,1.9645442322721376,43.032870223655046
1947,12.21050208438876,102.80082761805797,1.926902477831836,45.79628038357139
1951,11.76754102922822,102.0457075015146,1.921899177578566,43.53735162608904
1952,11.612383893842344,103.52624667646572,1.9572958912174097,44.56823115109
1954,12.442456680271947,104.57925486058409,1.9693292957407584,43.67217641908989
1956,11.06249965732584,103.56715715751292,1.9554294725275696,40.66097715828539
1957,10.962448088979864,102.8278359919494,1.9398861118570263,42.633687297726574
1961,11.893902010947944,104.38648635859008,1.9821072341587191,46.07557898690508
1962,10.887067597826915,103.06611195424394,1.9510495393278509,42.35652090218822
1963,11.842107076518811,103.41879620324252,1.950295094559822,45.44549799524245
1964,11.219793771739887,103.1885333910829,1.958378177934954,41.7210718678552
1965,11.220115290447756,102.65109994089742,1.9382587046565167,44.18873818670388
1966,11.279365546511032,104.1194756374106,1.975035738239271,42.599435456627695
1971,11.03756981760891,105.20695480707936,2.000318872355382,40.938513151033085
1972,11.457234631255584,103.92625013265676,1.9692839009819665,43.83148398568202
1973,10.497485793133404,104.23941925113265,1.9774791240398395,39.63470096695475
1975,11.97807763873368,103.79066566903052,1.9566992886651011,43.14597054224955
1977,11.5129886575707,102.9354785671428,1.9412611406927047,46.47520391126192
1978,11.343447316025108,105.67113992016805,2.007335176520181,43.52626262907448
1979,11.625416596881667,103.61557980326307,1.95843875320536,40.9679807922142
1981,9.954875704228272,103.49614468416868,1.9696089543829889,45.62926368579832
1982,9.6984569244682,104.16794376491696,1.991853176409572,43.41823593812644
1983,10.905358132556165,103.94457064194556,1.9631922611827812,43.0241183095462
1984,9.568118698505788,104.4588498949218,1.99008644296688,44.54512829331041
1989,10.926514553468628,104.1853446264924,1.9774718019342985,42.57169323523862
1992,10.626160183441458,104.62325576302806,1.9825758881822884,42.83733207068841
1995,10.918001323066996,103.52701148412842,1.9622529899338528,40.62884544906154
2002,11.398091149055668,105.28538783144369,1.9871058754743245,45.48511447801239
2004,11.315338304517304,103.16231505789598,1.946329295998399,44.83699511346571
2006,11.537364511933896,106.21899332861824,2.0102454039705453,40.32049898164534
2008,10.559916614636329,105.75373753744132,2.004547178060419,41.86011699917965
2012,11.34929040879706,105.61461873106224,2.001165549847135,41.20973977130895
2013,9.659305594331537,105.7931417313562,2.0163353074902246,40.11815869057073
2017,10.498708255045562,103.93692448233196,1.9793172844757292,41.1279929949849
2018,11.307753658233825,104.93470325411236,1.99470457778012,42.51392510335893
2020,10.739078544542105,105.0745716190991,1.9883125218389464,44.83249855915666
2022,10.030184217459128,105.90801743121862,2.0147775659726608,40.34887002148726
2024,10.55304822824798,105.41477067539395,1.9926039574004528,41.31296354574106
2025,10.202990683021651,104.1857707973922,1.9773497962685849,40.54574139624519
2028,11.248856091191987,103.05568124990904,1.942735944705532,40.07301784643141
2029,10.454006053300857,103.38801918760974,1.9606623242205616,42.330261744675006
2030,10.751570008000284,106.44959394970616,2.029174809804682,44.19501344648668
2031,10.462727618349511,105.24115071443458,1.9988339017611416,42.74938247526984
2034,10.977540440915314,103.86302370145248,1.9654842998901276,41.09320553659644
2035,10.91414201860192,103.32253844975548,1.9575389943768489,41.11336597050429
2036,11.4914954558904,105.12006447322652,1.978340407876357,42.411461315369095
2039,11.127651807606174,105.50901385217556,1.9989397091941328,40.3384331830979
2042,10.609001947160705,105.79343828573968,2.010718529668551,43.7286376649688
2045,10.779615296607322,104.54431755308372,1.9776382630315552,42.61695372689225
2054,9.669717146225633,105.71440615134864,2.015285401237662,41.95313485005344
2055,10.465236094846386,104.28223720424997,1.9733132150813355,39.66540842027995
2057,10.920234699774197,105.5558145496203,2.000228091853941,39.30352739866042
2058,10.221308151575338,105.97533491736158,2.01816850767992,40.97441116463247
2059,11.08457856667138,105.22754700194764,1.9825886294502348,40.27456229730224
2061,10.57200069974375,104.4023515133158,1.987370171805256,39.392134384982285
2063,10.783954212564954,104.55387861878,1.981693216382456,38.51109875575359
2067,9.736796065072058,104.39958511258904,1.9862939283557357,43.18632030130902
2069,10.596881425843955,105.40714213902532,2.0082077647826497,44.308393006931645
2072,10.375544107697056,105.062989145724,1.9992691605400497,44.20667788955577
2075,10.539216434611449,104.78555623357111,1.983108762959976,42.52095537896152
2076,10.411203805358763,104.85765598331842,1.991071481936784,43.78865580333996
2077,9.469503590862312,105.4533230214172,2.020160895221216,43.16266927245423
2080,9.944463109358193,104.03175994721964,1.9789006567958225,42.0593213613399
2081,10.225291968929168,102.68678947322095,1.9499538883429504,41.09988317230907
2083,9.857279168466906,105.44359359450138,2.003637748606044,41.25494724870551
2084,9.921456861914288,105.75553278816668,2.0113847391291992,45.34443879400513
2087,10.834758293800968,103.20070373168603,1.9623670969672955,42.58270293043095
2088,10.647390764079208,105.3277274926141,2.0059692198102512,43.28855482044669
2089,10.38789483696765,104.26688205216604,1.9854502173959747,40.45245820017983
2091,9.528222153419454,103.60109019926908,1.9700928379102836,41.50238346597121
2094,10.116492345869212,104.86447394211532,2.0037366040758537,40.11267033997972
2095,10.763442183084226,104.25157190898534,1.9744422279860656,39.61942881698556
2098,10.241696252608843,103.67465105038916,1.9581264943176224,39.86094328499167
2099,9.808638831678534,103.53837023402907,1.9748017577728765,41.06169494670451
2107,10.192000075622412,105.26731459815052,2.005287489492642,42.32528821495622
2108,9.576856486510913,104.64115114081284,1.9906518223149805,38.22995054456136
2109,10.919869426299892,104.69619553632631,1.982076072398374,37.8823445645454
2110,9.885682853821088,103.52018061495086,1.9672321882801491,39.3232069029811
2111,10.920053100215542,102.37672519692757,1.937717953940116,37.74847294030111
2112,10.424521806964592,105.49703111928392,2.0022243750530606,38.15811969828116
2114,10.007403901768354,102.99143013611476,1.9481833116911973,40.85149845343689
2115,10.775455296761526,102.63235322423968,1.951323738433188,38.18385747750727
2117,10.255628129088596,105.20597912205928,1.999538522084763,39.83768340785912
2118,10.212138834053317,104.24867772742812,1.9844004694282416,40.53168203438838
2119,10.77157524723898,102.8143199747954,1.9525848723555423,44.15650026894237
2121,9.592781416745757,104.7223121004022,2.001960696684947,39.67545523459162
2122,11.090003492302673,103.6368509755713,1.9563727732566676,40.64307774659488
2123,10.941173818758156,104.64130713399042,1.975482693402636,41.13204185987031
2124,10.304773851289957,102.68153306897766,1.950530027080605,42.26338663866194
2126,10.451879924555271,103.90237376041456,1.9759820939773909,42.18228946529376
2127,9.776623531727733,104.16162214108176,1.995564478394795,40.58871681325849
2128,10.1245024265669,105.18467037022673,2.00342945154342,41.50276079366196
2129,10.693821232187243,102.02622069297598,1.931122743812516,41.07357363028804
2131,10.940193326384422,103.08622823753092,1.950946193634415,41.18860999108427
2132,10.543482872976844,104.45626556141735,1.982135251209393,41.45907641758556
2133,9.965111047588543,102.73502878082434,1.9576709769261813,40.05192202914007
2134,10.254193189283049,104.14240221154112,1.9880735293024596,38.019021854621286
2138,10.370150823024533,103.64119697419106,1.97123056779932,43.8563348440443
2142,9.793522667815576,101.7426301584887,1.942460856137183,40.46128736332864
2144,9.816929607788408,102.52591429359536,1.946487011501084,43.31436943953303
